"dpb.lua","cons_travel",1.5,0.5,3,0.5,81.04,1,0,1,1.5,0.5625
"tme.lua","beta_twoplus_share2",2.77,2.216,3.324,0.1,1.86,1,0,1,2.77,1.918225
"tme.lua","beta1_1_tt",-0.687,-0.8244,-0.5496,0.1,1.55,1,0,1,-0.687,0.11799225
"tmw.lua","beta_cons_bus",3.265,2.612,3.918,0.5,81.04,1,0,1,3.265,2.66505625
"tmw.lua","beta_cons_mrt",3.03,2.424,3.636,0.5,81.04,1,0,1,3.03,2.295225
"tmw.lua","beta_cons_privatebus",0.246,0.1968,0.2952,0.5,81.04,1,0,1,0.246,0.015129
"tmw.lua","beta_cons_drive1",0,-0.2,0.2,0.5,81.04,1,0,1,0,10
"tmw.lua","beta_cons_share2",-2.037,-2.4444,-1.6296,0.5,81.04,1,0,1,-2.037,1.03734225
"tmw.lua","beta_cons_share3",-0.087,-0.1044,-0.0696,0.5,81.04,1,0,1,-0.087,0.00189225
"tmw.lua","beta_cons_motor",1.566,1.2528,1.8792,0.5,81.04,1,0,1,1.566,0.613089
"tmw.lua","beta_cons_walk",10,8,12,0.5,81.04,1,0,1,10,25
"tmw.lua","beta_cons_taxi",0.268,0.2144,0.3216,0.5,81.04,1,0,1,0.268,0.017956
"tmw.lua","beta1_2_tt",-1.37,-1.644,-1.096,0.1,1.55,1,0,1,-1.37,0.469225
"tmw.lua","beta_central_mrt",1.13,0.904,1.356,0.1,1.86,1,0,1,1.13,0.319225
"tmw.lua","beta1_3_tt",-3.53,-4.236,-2.824,0.1,1.55,1,0,1,-3.53,3.115225
"tmw.lua","beta4_1_cost",-8.06,-9.672,-6.448,0.1,1.55,1,0,1,-8.06,16.2409
"tmw.lua","beta_oneplus_motor",8.2,6.56,9.84,0.1,1.86,1,0,1,8.2,16.81
"ttde.lua","beta_ARR_2_4",-1.17,-1.404,-0.936,0.1,81.04,1,0,1,-1.17,0.342225
"ttde.lua","beta_ARR_2_5",-0.809,-0.9708,-0.6472,0.1,81.04,1,0,1,-0.809,0.16362025
"ttde.lua","beta_ARR_2_6",-0.387,-0.4644,-0.3096,0.1,81.04,1,0,1,-0.387,0.03744225
"ttde.lua","beta_ARR_2_1",-0.502,-0.6024,-0.4016,0.1,81.04,1,0,1,-0.502,0.063001
"ttde.lua","beta_ARR_2_2",-0.306,-0.3672,-0.2448,0.1,81.04,1,0,1,-0.306,0.023409
"ttde.lua","beta_ARR_2_3",-0.105,-0.126,-0.084,0.1,81.04,1,0,1,-0.105,0.00275625
"ttde.lua","beta_C",-0.0933,-0.11196,-0.07464,0.01,0.015,1,0,1,-0.0933,0.0021762225
"ttde.lua","beta_DUR_1",-0.77,-0.924,-0.616,0.1,1.86,1,0,1,-0.77,0.148225
"ttde.lua","beta_DUR_3",0.00223,0.001784,0.002676,0.001,0.00018,1,0,1,0.00223,1.00E-01
"ttde.lua","beta_DUR_2",-0.115,-0.138,-0.092,0.1,1.86,1,0,1,-0.115,0.00330625
"ttde.lua","beta_ARR_1_3",-3.25,-3.9,-2.6,0.1,81.04,1,0,1,-3.25,2.640625
"ttde.lua","beta_ARR_1_2",-3.94,-4.728,-3.152,0.1,81.04,1,0,1,-3.94,3.8809
"ttde.lua","beta_ARR_1_1",7.79,6.232,9.348,0.1,81.04,1,0,1,7.79,15.171025
"ttde.lua","beta_ARR_1_6",-5.43,-6.516,-4.344,0.1,81.04,1,0,1,-5.43,7.371225
"ttde.lua","beta_ARR_1_5",-16.1,-19.32,-12.88,0.1,81.04,1,0,1,-16.1,64.8025
"ttde.lua","beta_ARR_1_4",-27.6,-33.12,-22.08,0.1,81.04,1,0,1,-27.6,190.44
"ttde.lua","beta_DEP_2_2",-0.878,-1.0536,-0.7024,0.1,81.04,1,0,1,-0.878,0.192721
"ttde.lua","beta_DEP_2_3",-0.275,-0.33,-0.22,0.1,81.04,1,0,1,-0.275,0.01890625
"ttde.lua","beta_DEP_2_1",0.235,0.188,0.282,0.1,81.04,1,0,1,0.235,0.01380625
"ttde.lua","beta_DEP_2_6",0.192,0.1536,0.2304,0.1,81.04,1,0,1,0.192,0.009216
"ttde.lua","beta_DEP_2_4",-1.33,-1.596,-1.064,0.1,81.04,1,0,1,-1.33,0.442225
"ttde.lua","beta_DEP_2_5",-0.732,-0.8784,-0.5856,0.1,81.04,1,0,1,-0.732,0.133956
"ttde.lua","beta_DEP_1_5",4.26,3.408,5.112,0.1,81.04,1,0,1,4.26,4.5369
"ttde.lua","beta_DEP_1_4",12.5,10,15,0.1,81.04,1,0,1,12.5,39.0625
"ttde.lua","beta_DEP_1_6",-1.64,-1.968,-1.312,0.1,81.04,1,0,1,-1.64,0.6724
"ttde.lua","beta_DEP_1_1",-9.33,-11.196,-7.464,0.1,81.04,1,0,1,-9.33,21.762225
"ttde.lua","beta_DEP_1_3",1.47,1.176,1.764,0.1,81.04,1,0,1,1.47,0.540225
"ttde.lua","beta_DEP_1_2",4.81,3.848,5.772,0.1,81.04,1,0,1,4.81,5.784025
"ttdo.lua","beta_ARR_2_3",0.00378,0.003024,0.004536,0.001,0.00018,1,0,1,0.00378,1.00E-01
"ttdo.lua","beta_ARR_2_2",0.148,0.1184,0.1776,0.1,1.86,1,0,1,0.148,0.005476
"ttdo.lua","beta_ARR_2_1",-0.111,-0.1332,-0.0888,0.1,1.86,1,0,1,-0.111,0.00308025
"ttdo.lua","beta_ARR_2_7",0.0257,0.02056,0.03084,0.01,0.0182,1,0,1,0.0257,0.01
"ttdo.lua","beta_ARR_2_6",-0.0509,-0.06108,-0.04072,0.01,0.0182,1,0,1,-0.0509,0.0006477025
"ttdo.lua","beta_ARR_2_5",-0.216,-0.2592,-0.1728,0.1,1.86,1,0,1,-0.216,0.011664
"ttdo.lua","beta_ARR_2_4",0.068,0.0544,0.0816,0.01,0.0182,1,0,1,0.068,0.001156
"ttdo.lua","beta_DEP_2_8",0.0194,0.01552,0.02328,0.01,0.0182,1,0,1,0.0194,0.00009409
"ttdo.lua","beta_C",-0.212,-0.2544,-0.1696,0.1,0.81,1,0,1,-0.212,0.011236
"ttdo.lua","beta_ARR_2_8",-0.00634,-0.007608,-0.005072,0.001,0.00018,1,0,1,-0.00634,1.00E-02
"ttdo.lua","beta_DEP_2_1",-0.118,-0.1416,-0.0944,0.1,1.86,1,0,1,-0.118,0.003481
"ttdo.lua","beta_DEP_2_3",-0.0309,-0.03708,-0.02472,0.01,0.0182,1,0,1,-0.0309,0.0002387025
"ttdo.lua","beta_DEP_2_2",-0.178,-0.2136,-0.1424,0.1,1.86,1,0,1,-0.178,0.007921
"ttdo.lua","beta_DEP_2_5",-0.389,-0.4668,-0.3112,0.1,1.86,1,0,1,-0.389,0.03783025
"ttdo.lua","beta_DEP_1_8",0.217,0.1736,0.2604,0.1,1.86,1,0,1,0.217,0.01177225
"ttdo.lua","beta_DEP_2_7",-0.00251,-0.003012,-0.002008,0.001,0.00018,1,0,1,-0.00251,0.01
"ttdo.lua","beta_DEP_2_6",0.00742,0.005936,0.008904,0.001,0.00018,1,0,1,0.00742,1.00E-02
"ttdo.lua","beta_DEP_1_2",-0.472,-0.5664,-0.3776,0.1,1.86,1,0,1,-0.472,0.055696
"ttdo.lua","beta_TT1",-2.68,-3.216,-2.144,0.1,1.55,1,0,1,-2.68,1.7956
"ttdo.lua","beta_TT2",-1.28,-1.536,-1.024,0.1,1.55,1,0,1,-1.28,0.4096
"ttdo.lua","beta_DEP_1_6",-0.443,-0.5316,-0.3544,0.1,1.86,1,0,1,-0.443,0.04906225
"ttdo.lua","beta_DEP_1_7",0.00338,0.002704,0.004056,0.001,0.00018,1,0,1,0.00338,1.00E-02
"ttdo.lua","beta_DEP_1_4",-0.221,-0.2652,-0.1768,0.1,1.86,1,0,1,-0.221,0.01221025
"ttdo.lua","beta_DEP_1_5",0.773,0.6184,0.9276,0.1,1.86,1,0,1,0.773,0.14938225
"ttdo.lua","beta_ARR_1_8",-0.00315,-0.00378,-0.00252,0.001,0.00018,1,0,1,-0.00315,1.00E-02
"ttdo.lua","beta_DEP_1_3",-0.567,-0.6804,-0.4536,0.1,1.86,1,0,1,-0.567,0.08037225
"ttdo.lua","beta_DEP_1_1",-0.318,-0.3816,-0.2544,0.1,1.86,1,0,1,-0.318,0.025281
"ttdo.lua","beta_ARR_1_4",0.155,0.124,0.186,0.1,1.86,1,0,1,0.155,0.00600625
"ttdo.lua","beta_ARR_1_5",-2.77,-3.324,-2.216,0.1,81.04,1,0,1,-2.77,1.918225
"ttdo.lua","beta_ARR_1_6",-0.166,-0.1992,-0.1328,0.1,1.86,1,0,1,-0.166,0.006889
"ttdo.lua","beta_ARR_1_7",0.252,0.2016,0.3024,0.1,1.86,1,0,1,0.252,0.015876
"ttdo.lua","beta_ARR_1_1",-0.943,-1.1316,-0.7544,0.1,1.86,1,0,1,-0.943,0.22231225
"ttdo.lua","beta_ARR_1_2",-1.81,-2.172,-1.448,0.1,81.04,1,0,1,-1.81,0.819025
"ttdo.lua","beta_ARR_1_3",-0.273,-0.3276,-0.2184,0.1,1.86,1,0,1,-0.273,0.01863225
"ttdo.lua","beta_DUR_1",0.00618,0.004944,0.007416,0.001,0.00018,1,0,1,0.00618,1.00E-02
"ttdo.lua","beta_DUR_2",-0.0831,-0.09972,-0.06648,0.01,0.0182,1,0,1,-0.0831,0.0017264025
"ttdo.lua","beta_DUR_3",0.0039,0.00312,0.00468,0.001,0.00018,1,0,1,0.0039,1.00E-02
"ttdo.lua","beta_DEP_2_4",0.00894,0.007152,0.010728,0.001,0.00018,1,0,1,0.00894,1.00E-02
"ttdw.lua","beta_DEP_4_3",0.829,0.6632,0.9948,0.1,1.86,1,0,1,0.829,0.17181025
"ttdw.lua","beta_DEP_4_2",0.551,0.4408,0.6612,0.1,1.86,1,0,1,0.551,0.07590025
"ttdw.lua","beta_DEP_4_1",-1.21,-1.452,-0.968,0.1,1.86,1,0,1,-1.21,0.366025
"ttdw.lua","beta_DEP_4_7",-0.586,-0.7032,-0.4688,0.1,1.86,1,0,1,-0.586,0.085849
"ttdw.lua","beta_DEP_4_6",1.23,0.984,1.476,0.1,1.86,1,0,1,1.23,0.378225
"ttdw.lua","beta_DEP_4_5",-0.14,-0.168,-0.112,0.1,1.86,1,0,1,-0.14,0.0049
"ttdw.lua","beta_DEP_4_4",-0.222,-0.2664,-0.1776,0.1,1.86,1,0,1,-0.222,0.012321
"ttdw.lua","beta_DEP_4_8",-0.654,-0.7848,-0.5232,0.1,1.86,1,0,1,-0.654,0.106929
"ttdw.lua","beta_ARR_4_3",0.48,0.384,0.576,0.1,1.86,1,0,1,0.48,0.0576
"ttdw.lua","beta_DEP_1_6",-2.05,-2.46,-1.64,0.1,81.04,1,0,1,-2.05,1.050625
"ttdw.lua","beta_DEP_1_7",0.622,0.4976,0.7464,0.1,1.86,1,0,1,0.622,0.096721
"ttdw.lua","beta_DEP_1_4",-0.0283,-0.03396,-0.02264,0.01,0.0182,1,0,1,-0.0283,0.0002002225
"ttdw.lua","beta_DEP_1_5",-3.97,-4.764,-3.176,0.1,81.04,1,0,1,-3.97,3.940225
"ttdw.lua","beta_DEP_1_2",-2.15,-2.58,-1.72,0.1,81.04,1,0,1,-2.15,1.155625
"ttdw.lua","beta_DEP_1_3",-1.02,-1.224,-0.816,0.1,81.04,1,0,1,-1.02,0.2601
"ttdw.lua","beta_DEP_1_1",1.34,1.072,1.608,0.1,81.04,1,0,1,1.34,0.4489
"ttdw.lua","beta_DEP_1_8",1.06,0.848,1.272,0.1,81.04,1,0,1,1.06,0.2809
"ttdw.lua","beta_ARR_2_8",0.754,0.6032,0.9048,0.1,1.86,1,0,1,0.754,0.142129
"ttdw.lua","beta_ARR_4_8",-0.292,-0.3504,-0.2336,0.1,1.86,1,0,1,-0.292,0.021316
"ttdw.lua","beta_ARR_2_7",0.722,0.5776,0.8664,0.1,1.86,1,0,1,0.722,0.130321
"ttdw.lua","beta_ARR_4_1",-0.0896,-0.10752,-0.07168,0.01,0.0182,1,0,1,-0.0896,0.00200704
"ttdw.lua","beta_ARR_3_8",-0.472,-0.5664,-0.3776,0.1,1.86,1,0,1,-0.472,0.055696
"ttdw.lua","beta_ARR_4_2",0.676,0.5408,0.8112,0.1,1.86,1,0,1,0.676,0.114244
"ttdw.lua","beta_ARR_4_5",-2.72,-3.264,-2.176,0.1,1.86,1,0,1,-2.72,1.8496
"ttdw.lua","beta_ARR_4_4",0.012,0.0096,0.0144,0.01,0.0182,1,0,1,0.012,0.000036
"ttdw.lua","beta_ARR_4_7",-1.25,-1.5,-1,0.1,81.04,1,0,1,-1.25,0.390625
"ttdw.lua","beta_ARR_4_6",-1.53,-1.836,-1.224,0.1,81.04,1,0,1,-1.53,0.585225
"ttdw.lua","beta_ARR_3_2",0.278,0.2224,0.3336,0.1,1.86,1,0,1,0.278,0.019321
"ttdw.lua","beta_ARR_3_3",0.461,0.3688,0.5532,0.1,1.86,1,0,1,0.461,0.05313025
"ttdw.lua","beta_ARR_3_1",-0.522,-0.6264,-0.4176,0.1,1.86,1,0,1,-0.522,0.068121
"ttdw.lua","beta_ARR_3_6",-1.89,-2.268,-1.512,0.1,81.04,1,0,1,-1.89,0.893025
"ttdw.lua","beta_ARR_3_7",-1.27,-1.524,-1.016,0.1,81.04,1,0,1,-1.27,0.403225
"ttdw.lua","beta_ARR_3_4",0.38,0.304,0.456,0.1,1.86,1,0,1,0.38,0.0361
"ttdw.lua","beta_ARR_3_5",-2.64,-3.168,-2.112,0.1,81.04,1,0,1,-2.64,1.7424
"ttdw.lua","beta_ARR_2_3",-0.385,-0.462,-0.308,0.1,1.86,1,0,1,-0.385,0.03705625
"ttdw.lua","beta_ARR_2_2",-0.745,-0.894,-0.596,0.1,1.86,1,0,1,-0.745,0.13875625
"ttdw.lua","beta_ARR_2_1",-1.81,-2.172,-1.448,0.1,81.04,1,0,1,-1.81,0.819025
"ttdw.lua","beta_ARR_1_8",-0.272,-0.3264,-0.2176,0.1,1.86,1,0,1,-0.272,0.018496
"ttdw.lua","beta_ARR_2_6",1.25,1,1.5,0.1,81.04,1,0,1,1.25,0.390625
"ttdw.lua","beta_ARR_2_5",1.61,1.288,1.932,0.1,81.04,1,0,1,1.61,0.648025
"ttdw.lua","beta_ARR_2_4",-0.53,-0.636,-0.424,0.1,1.86,1,0,1,-0.53,0.070225
"ttdw.lua","beta_ARR_1_4",0.13,0.104,0.156,0.1,1.86,1,0,1,0.13,0.004225
"ttdw.lua","beta_ARR_1_5",-0.433,-0.5196,-0.3464,0.1,1.86,1,0,1,-0.433,0.04687225
"ttdw.lua","beta_ARR_1_6",-0.0139,-0.01668,-0.01112,0.01,0.0182,1,0,1,-0.0139,1.00E-02
"ttdw.lua","beta_ARR_1_7",0.923,0.7384,1.1076,0.1,1.86,1,0,1,0.923,0.21298225
"ttdw.lua","beta_ARR_1_1",-3.62,-4.344,-2.896,0.1,81.04,1,0,1,-3.62,3.2761
"ttdw.lua","beta_ARR_1_2",-2.44,-2.928,-1.952,0.1,81.04,1,0,1,-2.44,1.4884
"ttdw.lua","beta_ARR_1_3",-0.612,-0.7344,-0.4896,0.1,1.86,1,0,1,-0.612,0.093636
"ttdw.lua","beta_DEP_3_8",0.387,0.3096,0.4644,0.1,1.86,1,0,1,0.387,0.03744225
"ttdw.lua","beta_DUR_2",0.0825,0.066,0.099,0.01,0.0182,1,0,1,0.0825,0.0017015625
"ttdw.lua","beta_DUR_3",-0.00652,-0.007824,-0.005216,0.001,0.00018,1,0,1,-0.00652,1.00E-02
"ttdw.lua","beta_DUR_1",0.947,0.7576,1.1364,0.1,1.86,1,0,1,0.947,0.22420225
"ttdw.lua","beta_DEP_3_1",-0.85,-1.02,-0.68,0.1,1.86,1,0,1,-0.85,0.180625
"ttdw.lua","beta_DEP_3_2",-0.733,-0.8796,-0.5864,0.1,1.86,1,0,1,-0.733,0.13432225
"ttdw.lua","beta_DEP_3_3",-0.584,-0.7008,-0.4672,0.1,1.86,1,0,1,-0.584,0.085264
"ttdw.lua","beta_DEP_3_4",0.109,0.0872,0.1308,0.1,1.86,1,0,1,0.109,0.00297025
"ttdw.lua","beta_DEP_3_5",-1.32,-1.584,-1.056,0.1,81.04,1,0,1,-1.32,0.4356
"ttdw.lua","beta_DEP_3_6",0.0607,0.04856,0.07284,0.01,1.86,1,0,1,0.0607,0.0009211225
"ttdw.lua","beta_DEP_3_7",0.376,0.3008,0.4512,0.1,1.86,1,0,1,0.376,0.035344
"ttdw.lua","beta_DEP_2_1",-1.94,-2.328,-1.552,0.1,81.04,1,0,1,-1.94,0.9409
"ttdw.lua","beta_DEP_2_3",0.519,0.4152,0.6228,0.1,1.86,1,0,1,0.519,0.06734025
"ttdw.lua","beta_DEP_2_2",-1.05,-1.26,-0.84,0.1,81.04,1,0,1,-1.05,0.275625
"ttdw.lua","beta_DEP_2_5",-2.2,-2.64,-1.76,0.1,81.04,1,0,1,-2.2,1.21
"ttdw.lua","beta_DEP_2_4",0.282,0.2256,0.3384,0.1,1.86,1,0,1,0.282,0.019881
"ttdw.lua","beta_DEP_2_7",0.67,0.536,0.804,0.1,1.86,1,0,1,0.67,0.112225
"ttdw.lua","beta_DEP_2_6",1.71,1.368,2.052,0.1,81.04,1,0,1,1.71,0.731025
"ttdw.lua","beta_DEP_2_8",-0.455,-0.546,-0.364,0.1,1.86,1,0,1,-0.455,0.05175625
"tuw.lua","beta_cons_usual",1.79,1.432,2.148,0.1,81.04,1,0,1,1.79,0.801025
"tuw.lua","beta_employment_full_usual",0.0521,0.04168,0.06252,0.01,0.0182,1,0,1,0.0521,0.0006786025
"tuw.lua","beta_distance_log_usual",-0.0662,-0.07944,-0.05296,0.01,0.015,1,0,1,-0.0662,0.00109561
"tuw.lua","beta_fixedtime_usual",0.231,0.1848,0.2772,0.1,0.88,1,0,1,0.231,0.01334025
"tuw.lua","beta_female_usual",0.182,0.1456,0.2184,0.1,0.84,1,0,1,0.182,0.008281
"tuw.lua","beta_employment_self_usual",0.0695,0.0556,0.0834,0.01,0.0182,1,0,1,0.0695,0.0012075625
"tws.lua","beta_cons_NQ",-4.42,-5.304,-3.536,0.5,81.04,1,0,1,-4.42,4.8841
"tws.lua","beta_female_nonquit",-0.502,-0.6024,-0.4016,0.1,1.55,1,0,1,-0.502,0.063001
"tws.lua","beta_car_avail",-0.265,-0.318,-0.212,0.1,1.02,1,0,1,-0.265,0.01755625
"ptrc.lua","beta_in_vehicle",-0.315324638,-0.3783895656,-0.2522597104,0.1,1.62,1,0,1,-0.315324638,0.0248574068
"ptrc.lua","beta_walk",-0.615257635,-0.738309162,-0.492206108,0.1,1.86,1,0,1,-0.615257635,0.0946354894
"ptrc.lua","beta_wait",-0.425257635,-0.510309162,-0.340206108,0.1,1.86,1,0,1,-0.425257635,0.045211014
"ptrc.lua","beta_no_txf",-4.275257635,-5.130309162,-3.420206108,0.1,1.86,1,0,1,-4.275257635,4.5694569614
"ptrc.lua","beta_cost",-0.125473475,-0.15056817,-0.10037878,0.1,0.73,1,0,1,-0.125473475,0.0039358982
"ptrc.lua","beta_path_size",0.834742365,0.667793892,1.001690838,0.1,1.86,1,0,1,0.834742365,0.174198704
"pvtrc.lua","beta_bTTVOT",-0.00103204,-0.001238448,-0.000825632,0.0001,2.40E-14,1,0.15,1,-0.00103204,1.00E+00
"pvtrc.lua","beta_bCommonFactor",0.93235596,0.745884768,1.118827152,0.4,0.000000048,1,0.15,1,0.93235596,0.217321909
"pvtrc.lua","beta_bLength",-1.43E-06,-0.000001716,-0.000001144,0.0000009,3.00E-19,1,0.15,1,-0.00000143,1.00E+00
"pvtrc.lua","beta_bHighway",7.78E-05,0.00006224,0.00009336,0.0000036,4.80E-17,1,0.15,1,0.0000778,1.00E+00
"pvtrc.lua","beta_bSigInter",-0.00105899,-0.001270788,-0.000847192,0.0004,6.00E-14,1,0.15,1,-0.00105899,1.00E+00
"pvtrc.lua","beta_highwayBias",0.155433003,0.1243464024,0.1865196036,0.05,1.20E-09,1,0.15,1,0.155433003,0.0060398546
"pvtrc.lua","beta_minTravelTimeParam",0.615669683,0.4925357464,0.7388036196,0.1,0.000000009,1,0.15,1,0.615669683,0.0947622896
"pvtrc.lua","beta_minDistanceParam",0.030609208,0.0244873664,0.0367310496,0.005,2.50E-11,1,0.15,1,0.030609208,0.0002342309
"pvtrc.lua","beta_minSignalParam",0.022933181,0.0183465448,0.0275198172,0.005,2.50E-11,1,0.15,1,0.022933181,0.0001314827
"pvtrc.lua","beta_maxHighwayParam",0.285804919,0.2286439352,0.3429659028,0.0035,1.30E-10,1,0.15,1,0.285804919,0.0204211129
